COG,departement,commune,population,Pop_in_QPV_pct,Total_QPV,logements_sociaux_pct,Subventions_parHab,places_migrants_p1k,Total_places_migrants,Number_of_Mosques,Mosque_p100k,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score
30168,30,Mialet,629,0.0,0,0.0,31.3,0.0,0,0,0.0,74,62,61,95,21
30169,30,Milhaud,6142,0.0,0,15.0,9.7,0.0,0,0,0.0,137,78,87,95,31
30170,30,Molières-Cavaillac,903,0.0,0,0.0,16.1,0.0,0,0,0.0,54,62,61,95,17
30171,30,Molières-sur-Cèze,1187,0.0,0,45.0,40.6,0.0,0,0,0.0,72,62,61,95,74
30172,30,Monoblet,780,0.0,0,2.0,2.1,0.0,0,0,0.0,48,62,61,95,15
30173,30,Mons,1789,0.0,0,0.0,31.3,0.0,0,0,0.0,125,117,151,95,21
30174,30,Montaren-et-Saint-Médiers,1390,0.0,0,0.0,7.7,0.0,0,0,0.0,101,62,61,95,14
30175,30,Montclus,177,0.0,0,0.0,14.6,0.0,0,0,0.0,41,62,61,95,16
30176,30,Montdardier,198,0.0,0,0.0,16.1,0.0,0,0,0.0,44,62,61,95,17
30177,30,Monteils,677,0.0,0,0.0,31.3,0.0,0,0,0.0,47,62,61,95,21
30178,30,Montfaucon,1525,0.0,0,1.0,14.6,0.0,0,0,0.0,145,62,61,95,17
30179,30,Montfrin,3125,0.0,0,0.0,3.9,0.0,0,1,32.0,63,62,317,95,13
30180,30,Montignargues,559,0.0,0,0.0,3.7,0.0,0,0,0.0,43,62,61,95,13
30181,30,Montmirat,478,0.0,0,8.0,74.4,0.0,0,0,0.0,52,62,61,95,42
30182,30,Montpezat,1398,0.0,0,6.0,74.4,0.0,0,0,0.0,148,62,61,95,40
30183,30,Moulézan,640,0.0,0,0.0,3.7,0.0,0,0,0.0,52,62,61,95,13
30184,30,Moussac,1564,0.0,0,2.0,7.7,0.0,0,0,0.0,55,62,61,95,16
30185,30,Mus,1597,0.0,0,6.0,14.3,0.0,0,0,0.0,52,62,61,95,23
30186,30,Nages-et-Solorgues,2160,0.0,0,3.0,0.0,0.0,0,0,0.0,54,62,61,95,15
30187,30,Navacelles,307,0.0,0,0.0,40.6,0.0,0,0,0.0,36,62,61,95,24
30188,30,Ners,791,0.0,0,0.0,31.3,0.0,0,0,0.0,54,62,61,95,21
30189,30,Nîmes,150444,24.98,6,22.0,76.4,5.65,850,11,7.31,498,288,315,220,194
30191,30,Orsan,1197,0.0,0,3.0,14.6,0.0,0,0,0.0,53,62,61,95,20
30192,30,Orthoux-Sérignac-Quilhan,439,0.0,0,0.0,2.1,0.0,0,0,0.0,48,62,61,95,13
30193,30,Parignargues,656,0.0,0,0.0,74.4,0.0,0,0,0.0,49,62,61,95,33
30194,30,Peyremale,272,0.0,0,0.0,40.6,0.0,0,0,0.0,38,62,61,95,24
30195,30,Peyrolles,31,0.0,0,0.0,50.0,0.0,0,0,0.0,18,62,61,95,26
30196,30,Le Pin,473,0.0,0,0.0,14.6,0.0,0,0,0.0,47,62,61,95,16
30197,30,Les Plans,291,0.0,0,0.0,31.3,0.0,0,0,0.0,47,62,61,95,21
30198,30,Les Plantiers,228,0.0,0,0.0,50.0,0.0,0,0,0.0,45,62,61,95,26
30199,30,Pommiers,57,0.0,0,0.0,16.1,0.0,0,0,0.0,36,62,61,95,17
30200,30,Pompignan,914,0.0,0,1.0,2.1,0.0,0,0,0.0,52,62,61,95,14
30201,30,Ponteils-et-Brésis,368,0.0,0,0.0,20.3,0.0,0,0,0.0,45,62,61,95,18
30202,30,Pont-Saint-Esprit,10759,12.17,1,14.0,33.9,0.0,0,1,9.3,202,92,170,143,62
30203,30,Portes,324,0.0,0,17.0,31.3,0.0,0,0,0.0,47,62,61,95,40
30204,30,Potelières,368,0.0,0,0.0,40.6,0.0,0,0,0.0,54,62,61,95,24
30205,30,Pougnadoresse,263,0.0,0,0.0,7.7,0.0,0,0,0.0,47,62,61,95,14
30206,30,Poulx,4265,0.0,0,4.0,31.9,0.0,0,0,0.0,55,62,61,95,26
30207,30,Pouzilhac,750,0.0,0,0.0,3.9,0.0,0,0,0.0,56,62,61,95,13
30208,30,Puechredon,48,0.0,0,0.0,2.1,0.0,0,0,0.0,35,62,61,95,13
30209,30,Pujaut,3911,0.0,0,1.0,28.6,0.0,0,0,0.0,54,62,61,95,21
30210,30,Quissac,3449,0.0,0,7.0,2.1,0.0,0,0,0.0,106,91,61,95,20
30211,30,Redessan,4227,0.0,0,9.0,48.7,0.0,0,0,0.0,97,62,61,95,36
30212,30,Remoulins,2268,0.0,0,6.0,3.9,0.0,0,1,44.09,102,62,414,95,20
30213,30,Revens,31,0.0,0,0.0,50.0,0.0,0,0,0.0,24,62,61,95,26
30214,30,Ribaute-les-Tavernes,2055,0.0,0,0.0,31.3,0.0,0,0,0.0,60,62,61,95,21
30215,30,Rivières,424,0.0,0,2.0,40.6,0.0,0,0,0.0,43,62,61,95,26
30216,30,Robiac-Rochessadoule,840,0.0,0,1.0,40.6,0.0,0,0,0.0,202,62,61,237,25
30217,30,Rochefort-du-Gard,8067,0.0,0,9.0,30.9,0.0,0,1,12.4,77,74,180,95,31
30218,30,Rochegude,246,0.0,0,0.0,40.6,0.0,0,0,0.0,50,62,61,95,24
30219,30,Rogues,91,0.0,0,0.0,16.1,0.0,0,0,0.0,30,62,61,95,17
30220,30,Roquedur,265,0.0,0,0.0,16.1,0.0,0,0,0.0,48,62,61,95,17
30221,30,Roquemaure,5528,0.0,0,8.0,28.0,0.0,0,1,18.09,221,133,293,117,29
30222,30,La Roque-sur-Cèze,174,0.0,0,0.0,14.6,0.0,0,0,0.0,48,62,61,95,16
30223,30,Rousson,4437,0.0,0,3.0,43.4,0.0,0,0,0.0,82,62,61,122,28
30224,30,La Rouvière,664,0.0,0,0.0,3.7,0.0,0,0,0.0,52,62,61,95,13
30225,30,Sabran,1596,0.0,0,0.0,14.6,0.0,0,0,0.0,59,62,61,95,16
30226,30,Saint-Alexandre,1250,0.0,0,0.0,14.6,0.0,0,0,0.0,170,62,61,95,16
30227,30,Saint-Ambroix,3353,38.8,1,8.0,63.1,0.0,0,0,0.0,208,130,171,177,117
30228,30,Sainte-Anastasie,1744,0.0,0,0.0,3.7,0.0,0,0,0.0,65,62,61,95,13
30229,30,Saint-André-de-Majencoules,600,0.0,0,0.0,50.0,0.0,0,0,0.0,50,62,61,95,26
30230,30,Saint-André-de-Roquepertuis,576,0.0,0,0.0,14.6,0.0,0,0,0.0,48,62,61,95,16
30231,30,Saint-André-de-Valborgne,360,0.0,0,0.0,50.0,0.0,0,0,0.0,38,62,61,95,26
30232,30,Saint-André-d'Olérargues,444,0.0,0,0.0,14.6,0.0,0,0,0.0,43,62,61,95,16
30233,30,Saint-Bauzély,681,0.0,0,0.0,3.7,0.0,0,0,0.0,47,62,61,95,13
30234,30,Saint-Bénézet,291,0.0,0,0.0,2.1,0.0,0,0,0.0,45,62,61,95,13
30235,30,Saint-Bonnet-du-Gard,816,0.0,0,0.0,3.9,0.0,0,0,0.0,55,62,61,95,13
30236,30,Saint-Bonnet-de-Salendrinque,124,0.0,0,0.0,31.3,0.0,0,0,0.0,43,62,61,95,21
30237,30,Saint-Brès,684,0.0,0,0.0,40.6,0.0,0,0,0.0,50,62,61,95,24
30238,30,Saint-Bresson,71,0.0,0,0.0,16.1,0.0,0,0,0.0,17,62,61,95,17
30239,30,Sainte-Cécile-d'Andorge,528,0.0,0,0.0,31.3,0.0,0,0,0.0,43,62,61,95,21
30240,30,Saint-Césaire-de-Gauzignan,390,0.0,0,0.0,31.3,0.0,0,0,0.0,42,62,61,95,21
30241,30,Saint-Chaptes,2030,0.0,0,10.0,3.7,0.0,0,0,0.0,60,62,61,95,24
30242,30,Saint-Christol-de-Rodières,160,0.0,0,0.0,14.6,0.0,0,0,0.0,17,62,61,95,16
30243,30,Saint-Christol-lez-Alès,7199,0.0,0,10.0,49.0,0.0,0,0,0.0,101,62,61,95,37
30244,30,Saint-Clément,347,0.0,0,0.0,74.4,0.0,0,0,0.0,45,62,61,95,33
30245,30,Saint-Côme-et-Maruéjols,797,0.0,0,0.0,3.7,0.0,0,0,0.0,49,62,61,95,13
30246,30,Sainte-Croix-de-Caderle,103,0.0,0,0.0,31.3,0.0,0,0,0.0,25,62,61,95,21
30247,30,Saint-Denis,292,0.0,0,0.0,40.6,0.0,0,0,0.0,47,62,61,95,24
30248,30,Saint-Dézéry,459,0.0,0,2.0,7.7,0.0,0,0,0.0,48,62,61,95,16
30249,30,Saint-Dionisy,1071,0.0,0,0.0,3.7,0.0,0,0,0.0,54,62,61,95,13
30250,30,Saint-Étienne-de-l'Olm,391,0.0,0,0.0,31.3,0.0,0,0,0.0,38,62,61,95,21
30251,30,Saint-Étienne-des-Sorts,537,0.0,0,0.0,14.6,0.0,0,0,0.0,52,62,61,95,16
30252,30,Saint-Félix-de-Pallières,201,0.0,0,0.0,2.1,0.0,0,0,0.0,44,62,61,95,13
30253,30,Saint-Florent-sur-Auzonnet,1203,0.0,0,23.0,31.3,0.0,0,0,0.0,48,62,61,95,47
30254,30,Saint-Geniès-de-Comolas,2013,0.0,0,5.0,14.6,0.0,0,0,0.0,65,62,61,95,22
30255,30,Saint-Geniès-de-Malgoirès,3172,0.0,0,10.0,10.8,0.0,0,1,31.53,141,62,313,95,58
30256,30,Saint-Gervais,792,0.0,0,2.0,14.6,0.0,0,0,0.0,54,62,61,95,18
30257,30,Saint-Gervasy,1990,0.0,0,4.0,3.7,0.0,0,0,0.0,74,62,61,95,17
30258,30,Saint-Gilles,14427,23.96,1,15.0,44.8,0.0,0,1,6.93,208,126,177,157,104
30259,30,Saint-Hilaire-de-Brethmas,4643,0.0,0,6.0,43.6,0.0,0,0,0.0,86,83,96,121,31
30260,30,Saint-Hilaire-d'Ozilhan,1115,0.0,0,0.0,3.9,0.0,0,0,0.0,56,62,61,95,13
30261,30,Saint-Hippolyte-de-Caton,272,0.0,0,0.0,31.3,0.0,0,0,0.0,45,62,61,95,21
30262,30,Saint-Hippolyte-de-Montaigu,249,0.0,0,0.0,7.7,0.0,0,0,0.0,44,62,61,95,14
30263,30,Saint-Hippolyte-du-Fort,3739,0.0,0,6.0,25.0,0.0,0,0,0.0,71,62,61,95,26
30264,30,Saint-Jean-de-Ceyrargues,173,0.0,0,0.0,31.3,0.0,0,0,0.0,35,62,61,95,21
30265,30,Saint-Jean-de-Crieulon,254,0.0,0,0.0,2.1,0.0,0,0,0.0,44,62,61,95,13
30266,30,Saint-Jean-de-Maruéjols-et-Avéjan,856,0.0,0,0.0,40.6,0.0,0,0,0.0,54,62,61,95,24
30267,30,Saint-Jean-de-Serres,536,0.0,0,0.0,31.3,0.0,0,0,0.0,48,62,61,95,21
30268,30,Saint-Jean-de-Valériscle,593,0.0,0,4.0,31.3,0.0,0,0,0.0,48,62,61,95,25
30269,30,Saint-Jean-du-Gard,2533,0.0,0,9.0,31.3,0.0,0,0,0.0,113,62,61,142,71
30270,30,Saint-Jean-du-Pin,1531,0.0,0,6.0,31.3,0.0,0,0,0.0,55,62,61,95,28
30271,30,Saint-Julien-de-Cassagnas,730,0.0,0,0.0,31.3,0.0,0,0,0.0,219,62,61,258,21
30272,30,Saint-Julien-de-la-Nef,145,0.0,0,0.0,21.4,0.0,0,0,0.0,45,62,61,95,18
30273,30,Saint-Julien-de-Peyrolas,1501,0.0,0,0.0,14.6,0.0,0,0,0.0,65,62,61,95,16
30274,30,Saint-Julien-les-Rosiers,3492,0.0,0,1.0,40.6,0.0,0,0,0.0,92,62,107,129,54
30275,30,Saint-Just-et-Vacquières,326,0.0,0,0.0,31.3,0.0,0,0,0.0,46,62,61,95,21
30276,30,Saint-Laurent-d'Aigouze,3651,0.0,0,2.0,30.8,24.65,90,0,0.0,114,255,61,95,273
30277,30,Saint-Laurent-de-Carnols,535,0.0,0,0.0,14.6,0.0,0,0,0.0,49,62,61,95,16
30278,30,Saint-Laurent-des-Arbres,2984,0.0,0,3.0,33.9,0.0,0,1,33.51,62,62,329,95,25
30279,30,Saint-Laurent-la-Vernède,707,0.0,0,1.0,7.7,0.0,0,0,0.0,51,62,61,95,15
30280,30,Saint-Laurent-le-Minier,371,0.0,0,0.0,16.1,0.0,0,0,0.0,52,62,61,95,17
30281,30,Saint-Mamert-du-Gard,1617,0.0,0,0.0,3.7,0.0,0,0,0.0,52,62,61,95,13
30282,30,Saint-Marcel-de-Careiret,873,0.0,0,0.0,14.6,0.0,0,0,0.0,52,62,61,95,16
30283,30,Saint-Martial,182,0.0,0,0.0,21.4,0.0,0,0,0.0,24,62,61,95,18
30284,30,Saint-Martin-de-Valgalgues,4721,0.0,0,19.0,37.9,0.0,0,0,0.0,144,83,95,95,44
30285,30,Saint-Maurice-de-Cazevieille,761,0.0,0,0.0,31.3,0.0,0,0,0.0,47,62,61,95,21
30286,30,Saint-Maximin,794,0.0,0,0.0,7.7,0.0,0,0,0.0,74,62,61,95,14
30287,30,Saint-Michel-d'Euzet,719,0.0,0,0.0,14.6,0.0,0,0,0.0,52,62,61,95,16
30288,30,Saint-Nazaire,1297,0.0,0,19.0,14.6,0.0,0,0,0.0,57,62,61,95,37
30289,30,Saint-Nazaire-des-Gardies,81,0.0,0,0.0,2.1,0.0,0,0,0.0,24,62,61,95,13
30290,30,Saint-Paulet-de-Caisson,1894,0.0,0,5.0,14.6,0.0,0,0,0.0,56,62,61,95,22
30291,30,Saint-Paul-la-Coste,327,0.0,0,0.0,31.3,0.0,0,0,0.0,27,62,61,95,21
30292,30,Saint-Pons-la-Calm,501,0.0,0,0.0,14.6,0.0,0,0,0.0,52,62,61,95,16
30293,30,Saint-Privat-de-Champclos,336,0.0,0,4.0,40.6,0.0,0,0,0.0,47,62,61,95,28
30294,30,Saint-Privat-des-Vieux,5592,0.0,0,6.0,40.9,0.0,0,0,0.0,73,80,90,95,30
30295,30,Saint-Quentin-la-Poterie,3110,0.0,0,1.0,7.7,0.0,0,0,0.0,67,62,61,95,15
30296,30,Saint-Roman-de-Codières,166,0.0,0,0.0,21.4,0.0,0,0,0.0,35,62,61,95,18
30297,30,Saint-Sauveur-Camprieu,212,0.0,0,0.0,50.0,0.0,0,0,0.0,41,62,61,95,26
30298,30,Saint-Sébastien-d'Aigrefeuille,510,0.0,0,0.0,31.3,0.0,0,0,0.0,47,62,61,95,21
30299,30,Saint-Siffret,1121,0.0,0,0.0,7.7,0.0,0,0,0.0,55,62,61,95,14
30300,30,Saint-Théodorit,550,0.0,0,0.0,2.1,0.0,0,0,0.0,43,62,61,95,13
30301,30,Saint-Victor-des-Oules,308,0.0,0,0.0,7.7,0.0,0,0,0.0,45,62,61,95,14
30302,30,Saint-Victor-la-Coste,2222,0.0,0,2.0,14.6,0.0,0,0,0.0,63,62,61,95,18
30303,30,Saint-Victor-de-Malcap,827,0.0,0,1.0,40.6,0.0,0,0,0.0,50,62,61,95,25
30304,30,Salazac,215,0.0,0,0.0,14.6,0.0,0,0,0.0,628,62,61,95,16
30305,30,Salindres,3648,0.0,0,16.0,31.3,0.0,0,0,0.0,69,62,61,95,39
30306,30,Salinelles,558,0.0,0,0.0,78.0,0.0,0,0,0.0,63,62,61,95,35
30307,30,Les Salles-du-Gardon,2403,37.45,1,39.0,31.3,0.0,0,0,0.0,155,140,188,189,140
30308,30,Sanilhac-Sagriès,832,0.0,0,1.0,7.7,0.0,0,0,0.0,58,62,61,95,15
30309,30,Sardan,352,0.0,0,0.0,2.1,0.0,0,0,0.0,48,62,61,95,13
30310,30,Saumane,296,0.0,0,0.0,50.0,0.0,0,0,0.0,47,62,61,95,26
30311,30,Sauve,1956,0.0,0,7.0,2.1,0.0,0,0,0.0,60,62,61,95,20
30312,30,Sauveterre,2013,0.0,0,1.0,18.8,0.0,0,0,0.0,59,62,61,95,19
30313,30,Sauzet,827,0.0,0,2.0,3.7,0.0,0,0,0.0,54,62,61,95,15
30314,30,Savignargues,238,0.0,0,0.0,2.1,0.0,0,0,0.0,39,62,61,95,13
30315,30,Saze,2097,0.0,0,0.0,18.8,0.0,0,0,0.0,61,62,61,95,17
30316,30,Sénéchas,241,0.0,0,0.0,31.3,0.0,0,0,0.0,37,62,61,95,21
30317,30,Sernhac,1816,0.0,0,2.0,3.7,0.0,0,0,0.0,61,62,61,95,15
30318,30,Servas,221,0.0,0,0.0,31.3,0.0,0,0,0.0,40,62,61,95,21
30319,30,Serviers-et-Labaume,609,0.0,0,0.0,7.7,0.0,0,0,0.0,48,62,61,95,14
30320,30,Seynes,172,0.0,0,0.0,31.3,0.0,0,0,0.0,40,62,61,95,21
30321,30,Sommières,5028,0.0,0,16.0,83.2,0.0,0,1,19.89,191,82,252,95,54
30322,30,Soudorgues,268,0.0,0,0.0,50.0,0.0,0,0,0.0,38,62,61,95,26
30323,30,Soustelle,120,0.0,0,0.0,31.3,0.0,0,0,0.0,37,62,61,95,21
30324,30,Souvignargues,932,0.0,0,0.0,81.3,0.0,0,0,0.0,52,62,61,95,35
30325,30,Sumène,1239,0.0,0,3.0,21.4,0.0,0,0,0.0,270,62,61,191,21
30326,30,Tavel,2032,0.0,0,1.0,14.6,0.0,0,0,0.0,182,62,61,95,17
30327,30,Tharaux,47,0.0,0,0.0,40.6,0.0,0,0,0.0,26,62,61,95,24
30328,30,Théziers,1070,0.0,0,1.0,3.9,0.0,0,0,0.0,59,62,61,95,14
30329,30,Thoiras,447,0.0,0,3.0,31.3,0.0,0,0,0.0,52,62,61,95,24
30330,30,Tornac,944,0.0,0,0.0,31.3,0.0,0,0,0.0,52,62,61,95,21
30331,30,Tresques,1803,0.0,0,1.0,14.6,0.0,0,0,0.0,81,62,61,95,17
30332,30,Trèves,108,0.0,0,0.0,50.0,0.0,0,0,0.0,19,62,61,95,26
30333,30,Uchaud,4824,0.0,0,13.0,11.1,0.0,0,0,0.0,60,62,61,95,30
30334,30,Uzès,8360,17.07,1,14.0,70.9,0.0,0,1,11.96,145,114,203,144,95
30335,30,Vabres,140,0.0,0,0.0,31.3,0.0,0,0,0.0,17,62,61,95,21
30336,30,Vallabrègues,1376,0.0,0,0.0,7.0,0.0,0,0,0.0,52,62,61,95,14
30337,30,Vallabrix,415,0.0,0,0.0,7.7,0.0,0,0,0.0,48,62,61,95,14
30338,30,Vallérargues,132,0.0,0,0.0,7.7,0.0,0,0,0.0,44,62,61,95,14
30339,30,Val-d'Aigoual,1418,0.0,0,1.0,50.0,0.0,0,0,0.0,51,62,61,95,28
30340,30,Valliguières,652,0.0,0,0.0,3.9,0.0,0,0,0.0,51,62,61,95,13
30341,30,Vauvert,11772,23.13,1,20.0,35.6,0.0,0,4,33.98,163,93,397,143,100
30342,30,Vénéjan,1262,0.0,0,0.0,33.2,0.0,0,0,0.0,64,62,61,95,22
30343,30,Verfeuil,594,0.0,0,1.0,14.6,0.0,0,0,0.0,45,62,61,95,17
30344,30,Vergèze,5778,0.0,0,10.0,25.9,0.0,0,0,0.0,135,62,61,95,66
30345,30,La Vernarède,357,0.0,0,0.0,31.3,0.0,0,0,0.0,48,62,61,95,21
30346,30,Vers-Pont-du-Gard,1758,0.0,0,0.0,16.7,0.0,0,0,0.0,61,62,61,95,17
30347,30,Vestric-et-Candiac,1345,0.0,0,3.0,0.0,0.0,0,0,0.0,57,62,61,95,15
30348,30,Vézénobres,1839,0.0,0,5.0,31.3,0.0,0,0,0.0,90,62,61,95,27
30349,30,Vic-le-Fesq,582,0.0,0,0.0,2.1,0.0,0,0,0.0,54,62,61,95,13
30350,30,Le Vigan,3786,0.0,0,16.0,41.6,0.0,0,0,0.0,219,140,61,158,42
30351,30,Villeneuve-lès-Avignon,12950,0.0,0,9.0,19.8,0.0,0,0,0.0,96,70,74,95,28
30352,30,Villevieille,1874,0.0,0,1.0,80.2,0.0,0,0,0.0,71,62,61,95,36
30353,30,Vissec,68,0.0,0,0.0,16.1,0.0,0,0,0.0,19,62,61,95,17
30354,30,Montagnac,233,0.0,0,0.0,3.7,0.0,0,0,0.0,45,62,61,95,13
30355,30,Saint-Paul-les-Fonts,1047,0.0,0,0.0,14.6,0.0,0,0,0.0,50,62,61,95,16
30356,30,Rodilhan,2810,0.0,0,2.0,3.7,0.0,0,0,0.0,114,62,61,95,15
31001,31,Agassac,117,0.0,0,0.0,20.7,0.0,0,0,0.0,33,63,57,88,18
31002,31,Aignes,240,0.0,0,0.0,4.9,0.0,0,0,0.0,34,63,57,88,13
31003,31,Aigrefeuille,1326,0.0,0,6.0,24.4,0.0,0,0,0.0,56,63,57,88,26
31004,31,Ayguesvives,2807,0.0,0,7.0,38.2,0.0,0,0,0.0,83,63,57,88,31
31005,31,Alan,289,0.0,0,0.0,20.7,0.0,0,0,0.0,467,63,57,499,18
31006,31,Albiac,229,0.0,0,0.0,4.9,0.0,0,0,0.0,33,63,57,88,13
31007,31,Ambax,59,0.0,0,0.0,20.7,0.0,0,0,0.0,29,63,57,88,18
31008,31,Anan,265,0.0,0,0.0,20.7,0.0,0,0,0.0,42,63,57,88,18
31009,31,Antichan-de-Frontignes,171,0.0,0,0.0,9.6,0.0,0,0,0.0,27,63,57,88,15
31010,31,Antignac,86,0.0,0,0.0,9.6,0.0,0,0,0.0,30,63,57,88,15
31011,31,Arbas,285,0.0,0,4.0,53.7,0.0,0,0,0.0,33,63,57,88,32
31012,31,Arbon,94,0.0,0,0.0,53.7,0.0,0,0,0.0,24,63,57,88,27
31013,31,Ardiège,372,0.0,0,0.0,9.6,0.0,0,0,0.0,42,63,57,88,15
31014,31,Arguenos,89,0.0,0,0.0,53.7,0.0,0,0,0.0,22,63,57,88,27
31015,31,Argut-Dessous,22,0.0,0,0.0,9.6,0.0,0,0,0.0,27,63,57,88,15
31017,31,Arlos,104,0.0,0,0.0,9.6,0.0,0,0,0.0,47,63,57,88,15
31018,31,Arnaud-Guilhem,231,0.0,0,0.0,53.7,0.0,0,0,0.0,40,63,57,88,27
31019,31,Artigue,32,0.0,0,0.0,9.6,0.0,0,0,0.0,17,63,57,88,15
31020,31,Aspet,914,0.0,0,3.0,53.7,0.0,0,0,0.0,48,63,57,88,31
31021,31,Aspret-Sarrat,128,0.0,0,0.0,20.7,0.0,0,0,0.0,30,63,57,88,18
31022,31,Aucamville,9578,0.0,0,16.0,41.7,0.0,0,0,0.0,147,63,73,100,42
31023,31,Aulon,313,0.0,0,0.0,20.7,0.0,0,0,0.0,42,63,57,88,18
31024,31,Auragne,466,0.0,0,0.0,5.3,0.0,0,0,0.0,44,63,57,88,13
31025,31,Aureville,1022,0.0,0,2.0,16.3,0.0,0,0,0.0,46,63,57,88,19
31026,31,Auriac-sur-Vendinelle,1080,0.0,0,0.0,4.9,0.0,0,0,0.0,47,63,57,88,13
31027,31,Auribail,195,0.0,0,0.0,5.3,0.0,0,0,0.0,35,63,57,88,13
31028,31,Aurignac,1240,0.0,0,12.0,20.7,47.58,59,0,0.0,60,435,57,88,513
31029,31,Aurin,340,0.0,0,0.0,4.9,0.0,0,0,0.0,43,63,57,88,13
31030,31,Ausseing,87,0.0,0,0.0,53.7,0.0,0,0,0.0,27,63,57,88,27
31031,31,Ausson,592,0.0,0,0.0,20.7,0.0,0,0,0.0,47,63,57,88,18
31032,31,Aussonne,7731,0.0,0,15.0,44.7,0.0,0,0,0.0,119,76,77,103,42
31033,31,Auterive,10291,0.0,0,9.0,38.3,0.0,0,1,9.72,80,63,134,100,33
31034,31,Auzas,222,0.0,0,0.0,53.7,0.0,0,0,0.0,29,63,57,88,27
31035,31,Auzeville-Tolosane,4451,0.0,0,36.0,31.3,0.0,0,0,0.0,51,63,57,88,61
31036,31,Auzielle,1621,0.0,0,8.0,16.3,0.0,0,0,0.0,47,63,57,88,26
31037,31,Avignonet-Lauragais,1600,0.0,0,7.0,4.9,0.0,0,0,0.0,77,63,57,88,21
31038,31,Azas,670,0.0,0,0.0,3.3,0.0,0,0,0.0,44,63,57,88,13
31039,31,Bachas,89,0.0,0,0.0,20.7,0.0,0,0,0.0,20,63,57,88,18
31040,31,Bachos,33,0.0,0,0.0,9.6,0.0,0,0,0.0,17,63,57,88,15
31041,31,Bagiry,107,0.0,0,0.0,9.6,0.0,0,0,0.0,36,63,57,88,15
31042,31,Bagnères-de-Luchon,2081,0.0,0,6.0,9.6,0.0,0,0,0.0,87,110,57,88,70
31043,31,Balesta,158,0.0,0,0.0,20.7,0.0,0,0,0.0,31,63,57,88,18
31044,31,Balma,17431,0.0,0,15.0,61.7,0.0,0,0,0.0,117,75,66,95,46
31045,31,Barbazan,507,0.0,0,9.0,9.6,0.0,0,0,0.0,46,63,57,88,25
31046,31,Baren,11,0.0,0,0.0,9.5,0.0,0,0,0.0,24,63,57,88,15
31047,31,Bax,99,0.0,0,0.0,1.7,0.0,0,0,0.0,27,63,57,88,12
31048,31,Baziège,3590,0.0,0,11.0,27.0,0.0,0,0,0.0,61,63,57,88,32
31049,31,Bazus,600,0.0,0,0.0,11.2,0.0,0,0,0.0,59,63,57,88,15
31050,31,Beauchalot,659,0.0,0,13.0,53.7,0.0,0,0,0.0,48,63,57,88,42
31051,31,Beaufort,479,0.0,0,5.0,35.0,0.0,0,0,0.0,42,63,57,88,28
31052,31,Beaumont-sur-Lèze,1638,0.0,0,0.0,16.5,0.0,0,0,0.0,45,63,57,88,17
31053,31,Beaupuy,1225,0.0,0,0.0,24.4,0.0,0,0,0.0,164,143,187,88,19
31054,31,Beauteville,199,0.0,0,0.0,4.9,0.0,0,0,0.0,28,63,57,88,13
31055,31,Beauville,170,0.0,0,0.0,32.1,0.0,0,0,0.0,34,63,57,88,21
31056,31,Beauzelle,8184,0.0,0,24.0,49.7,0.0,0,2,24.44,118,63,252,88,53
31057,31,Belberaud,1528,0.0,0,6.0,16.3,0.0,0,0,0.0,53,63,57,88,23
31058,31,Belbèze-de-Lauragais,127,0.0,0,0.0,16.3,0.0,0,0,0.0,22,63,57,88,17
31059,31,Belbèze-en-Comminges,109,0.0,0,0.0,53.7,0.0,0,0,0.0,34,63,57,88,27
31060,31,Bélesta-en-Lauragais,112,0.0,0,0.0,20.3,0.0,0,0,0.0,24,63,57,88,18
31061,31,Bellegarde-Sainte-Marie,203,0.0,0,0.0,8.4,0.0,0,0,0.0,41,63,57,88,14
31062,31,Bellesserre,110,0.0,0,0.0,8.4,0.0,0,0,0.0,17,63,57,88,14
31063,31,Benque,175,0.0,0,0.0,20.7,0.0,0,0,0.0,29,63,57,88,18
31064,31,Benque-Dessous-et-Dessus,29,0.0,0,0.0,9.6,0.0,0,0,0.0,13,63,57,88,15
31065,31,Bérat,3079,0.0,0,7.0,35.0,0.0,0,0,0.0,49,63,57,88,30
31066,31,Bessières,4238,0.0,0,11.0,17.8,0.0,0,0,0.0,58,63,57,88,29
31067,31,Bezins-Garraux,44,0.0,0,0.0,9.6,0.0,0,0,0.0,15,63,57,88,15
31068,31,Billière,34,0.0,0,0.0,9.6,0.0,0,0,0.0,15,63,57,88,15
31069,31,Blagnac,27314,9.12,1,19.0,131.2,0.0,0,1,3.66,211,97,124,112,89
31070,31,Blajan,433,0.0,0,2.0,20.7,0.0,0,0,0.0,44,63,57,88,20
31071,31,Bois-de-la-Pierre,459,0.0,0,3.0,1.7,0.0,0,0,0.0,45,63,57,88,16
31072,31,Boissède,68,0.0,0,0.0,20.7,0.0,0,0,0.0,26,63,57,88,18
31073,31,Bondigoux,749,0.0,0,0.0,0.0,0.0,0,0,0.0,44,63,57,88,12
31074,31,Bonrepos-Riquet,295,0.0,0,0.0,11.2,0.0,0,0,0.0,40,63,57,88,15
31075,31,Bonrepos-sur-Aussonnelle,1247,0.0,0,0.0,9.9,0.0,0,0,0.0,44,63,57,88,15
