COG,departement,commune,population,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score,Number_of_Mosques,Mosque_p100k
8308,08,Mont-Saint-Martin,88,24,38,10,57,18,0,0.0
8309,08,Mont-Saint-Remy,53,9,38,10,57,18,0,0.0
8310,08,Mouron,74,16,38,10,57,18,0,0.0
8311,08,Mouzon,2236,51,38,10,57,18,0,0.0
8312,08,Murtin-et-Bogny,175,20,38,10,57,18,0,0.0
8313,08,Nanteuil-sur-Aisne,149,30,38,10,57,18,0,0.0
8314,08,Neuflize,850,37,38,10,57,18,0,0.0
8315,08,Neufmaison,68,4,38,10,57,18,0,0.0
8316,08,Neufmanil,988,40,38,10,57,18,0,0.0
8317,08,La Neuville-à-Maire,111,14,38,10,57,18,0,0.0
8318,08,La Neuville-aux-Joûtes,351,35,38,10,57,18,0,0.0
8319,08,Neuville-lez-Beaulieu,327,35,38,10,57,18,0,0.0
8320,08,La Neuville-en-Tourne-à-Fuy,531,37,38,10,57,18,0,0.0
8321,08,Neuville-Day,170,32,38,10,57,18,0,0.0
8322,08,Neuville-lès-This,329,32,38,10,57,18,0,0.0
8323,08,La Neuville-lès-Wasigny,162,27,38,10,57,18,0,0.0
8324,08,Neuvizy,119,16,38,10,57,18,0,0.0
8325,08,Noirval,24,20,38,10,57,18,0,0.0
8326,08,Nouart,110,24,38,10,57,18,0,0.0
8327,08,Nouvion-sur-Meuse,2235,46,38,10,57,18,0,0.0
8328,08,Nouzonville,5548,111,56,28,57,18,0,0.0
8329,08,Novion-Porcien,519,36,38,10,57,18,0,0.0
8330,08,Novy-Chevrières,744,38,38,10,57,18,0,0.0
8331,08,Noyers-Pont-Maugis,670,38,38,10,57,18,0,0.0
8332,08,Oches,34,12,38,10,57,18,0,0.0
8333,08,Olizy-Primat,224,28,38,10,57,18,0,0.0
8334,08,Omicourt,43,8,38,10,57,18,0,0.0
8335,08,Omont,72,19,38,10,57,18,0,0.0
8336,08,Osnes,229,19,38,10,57,18,0,0.0
8338,08,Pauvres,198,18,38,10,57,18,0,0.0
8339,08,Perthes,303,35,38,10,57,18,0,0.0
8340,08,Poilcourt-Sydney,169,25,38,10,57,18,0,0.0
8341,08,Poix-Terron,892,61,38,10,57,18,0,0.0
8342,08,Pouru-aux-Bois,234,14,38,10,57,18,0,0.0
8343,08,Pouru-Saint-Remy,1129,39,38,10,57,18,0,0.0
8344,08,Prez,132,15,38,10,57,18,0,0.0
8346,08,Prix-lès-Mézières,1387,39,38,10,57,18,0,0.0
8347,08,Puilly-et-Charbeaux,218,34,38,10,57,18,0,0.0
8348,08,Puiseux,110,21,38,10,57,18,0,0.0
8349,08,Pure,563,37,38,10,57,18,0,0.0
8350,08,Quatre-Champs,244,29,38,10,57,18,0,0.0
8351,08,Quilly,66,20,38,10,57,18,0,0.0
8352,08,Raillicourt,226,29,38,10,57,18,0,0.0
8353,08,Rancennes,707,30,38,10,57,18,0,0.0
8354,08,Raucourt-et-Flaba,815,43,38,10,57,18,0,0.0
8355,08,Regniowez,377,29,38,10,57,18,0,0.0
8356,08,Remaucourt,173,31,38,10,57,18,0,0.0
8357,08,Remilly-Aillicourt,762,39,38,10,57,18,0,0.0
8358,08,Remilly-les-Pothées,263,20,38,10,57,18,0,0.0
8360,08,Renneville,192,17,38,10,57,18,0,0.0
8361,08,Renwez,1637,43,38,10,57,18,0,0.0
8362,08,Rethel,7435,125,52,24,71,31,0,0.0
8363,08,Revin,5795,70,38,528,57,18,3,51.77
8364,08,Rilly-sur-Aisne,124,23,38,10,57,18,0,0.0
8365,08,Rimogne,1328,38,38,10,57,18,0,0.0
8366,08,Rocquigny,652,41,38,10,57,18,0,0.0
8367,08,Rocroi,2256,94,38,10,57,18,0,0.0
8368,08,Roizy,220,33,38,10,57,18,0,0.0
8369,08,La Romagne,130,793,38,10,827,18,0,0.0
8370,08,Rouvroy-sur-Audry,528,33,38,10,57,18,0,0.0
8372,08,Rubigny,61,27,38,10,57,18,0,0.0
8373,08,Rumigny,269,29,38,10,57,18,0,0.0
8374,08,La Sabotterie,128,30,38,10,57,18,0,0.0
8375,08,Sachy,178,34,38,10,57,18,0,0.0
8376,08,Sailly,249,32,38,10,57,18,0,0.0
8377,08,Saint-Aignan,151,30,38,10,57,18,0,0.0
8378,08,Saint-Clément-à-Arnes,109,34,38,10,57,18,0,0.0
8379,08,Saint-Étienne-à-Arnes,245,24,38,10,57,18,0,0.0
8380,08,Saint-Fergeux,217,31,38,10,57,18,0,0.0
8381,08,Saint-Germainmont,813,39,38,10,57,18,0,0.0
8382,08,Saint-Jean-aux-Bois,93,12,38,10,57,18,0,0.0
8383,08,Saint-Juvin,100,13,38,10,57,18,0,0.0
8384,08,Saint-Lambert-et-Mont-de-Jeux,130,26,38,10,57,18,0,0.0
8385,08,Saint-Laurent,1073,40,38,10,57,18,0,0.0
8386,08,Saint-Loup-en-Champagne,340,32,38,10,57,18,0,0.0
8387,08,Saint-Loup-Terrier,179,32,38,10,57,18,0,0.0
8388,08,Saint-Marceau,351,24,38,10,57,18,0,0.0
8389,08,Saint-Marcel,320,32,38,10,57,18,0,0.0
8390,08,Sainte-Marie,78,29,38,10,57,18,0,0.0
8391,08,Saint-Menges,934,39,38,10,57,18,0,0.0
8392,08,Saint-Morel,181,24,38,10,57,18,0,0.0
8393,08,Saint-Pierre-à-Arnes,66,17,38,10,57,18,0,0.0
8394,08,Saint-Pierremont,71,16,38,10,57,18,0,0.0
8395,08,Saint-Pierre-sur-Vence,148,21,38,10,57,18,0,0.0
8396,08,Saint-Quentin-le-Petit,124,31,38,10,57,18,0,0.0
8397,08,Saint-Remy-le-Petit,55,24,38,10,57,18,0,0.0
8398,08,Sainte-Vaubourg,83,11,38,10,57,18,0,0.0
8399,08,Sapogne-sur-Marche,149,20,38,10,57,18,0,0.0
8400,08,Sapogne-et-Feuchères,516,40,38,10,57,18,0,0.0
8401,08,Saulces-Champenoises,221,26,38,10,57,18,0,0.0
8402,08,Saulces-Monclin,841,40,38,10,57,18,0,0.0
8403,08,Sault-lès-Rethel,1932,44,38,10,57,18,0,0.0
8404,08,Sault-Saint-Remy,208,24,38,10,57,18,0,0.0
8405,08,Sauville,240,25,38,10,57,18,0,0.0
8406,08,Savigny-sur-Aisne,350,38,38,10,57,18,0,0.0
8407,08,Séchault,60,16,38,10,57,18,0,0.0
8408,08,Sécheval,536,31,38,10,57,18,0,0.0
8409,08,Sedan,16727,177,74,154,81,30,2,11.96
8410,08,Semide,173,34,38,10,57,18,0,0.0
8411,08,Semuy,87,8,38,10,57,18,0,0.0
8412,08,Senuc,152,26,38,10,57,18,0,0.0
8413,08,Seraincourt,257,23,38,10,57,18,0,0.0
8415,08,Sery,319,34,38,10,57,18,0,0.0
8416,08,Seuil,182,31,38,10,57,18,0,0.0
8417,08,Sévigny-la-Forêt,274,25,38,10,57,18,0,0.0
8418,08,Sévigny-Waleppe,222,29,38,10,57,18,0,0.0
8419,08,Signy-l'Abbaye,1346,43,38,10,57,18,0,0.0
8420,08,Signy-le-Petit,1219,36,38,10,57,18,0,0.0
8421,08,Signy-Montlibert,93,14,38,10,57,18,0,0.0
8422,08,Singly,137,21,38,10,57,18,0,0.0
8424,08,Sommauthe,131,23,38,10,57,18,0,0.0
8425,08,Sommerance,48,10,38,10,57,18,0,0.0
8426,08,Son,89,31,38,10,57,18,0,0.0
8427,08,Sorbon,222,34,38,10,57,18,0,0.0
8428,08,Sorcy-Bauthémont,147,28,38,10,57,18,0,0.0
8429,08,Sormonne,527,36,38,10,57,18,0,0.0
8430,08,Stonne,39,20,38,10,57,18,0,0.0
8431,08,Sugny,94,21,38,10,57,18,0,0.0
8432,08,Sury,95,14,38,10,57,18,0,0.0
8433,08,Suzanne,56,25,38,10,57,18,0,0.0
8434,08,Sy,56,14,38,10,57,18,0,0.0
8435,08,Tagnon,892,152,38,10,57,18,0,0.0
8436,08,Taillette,405,17,38,10,57,18,0,0.0
8437,08,Tailly,179,26,38,10,57,18,0,0.0
8438,08,Taizy,101,19,38,10,57,18,0,0.0
8439,08,Tannay,151,23,38,10,57,18,0,0.0
8440,08,Tarzy,123,34,38,10,57,18,0,0.0
8444,08,Tétaigne,131,20,38,10,57,18,0,0.0
8445,08,Thelonne,404,28,38,10,57,18,0,0.0
8446,08,Thénorgues,85,30,38,10,57,18,0,0.0
8448,08,Thilay,983,42,38,10,57,18,0,0.0
8449,08,Thin-le-Moutier,682,37,38,10,57,18,0,0.0
8450,08,This,225,26,38,10,57,18,0,0.0
8451,08,Le Thour,363,28,38,10,57,18,0,0.0
8452,08,Thugny-Trugny,248,33,38,10,57,18,0,0.0
8453,08,Toges,95,17,38,10,57,18,0,0.0
8454,08,Touligny,82,26,38,10,57,18,0,0.0
8455,08,Tourcelles-Chaumont,87,31,38,10,57,18,0,0.0
8456,08,Tournavaux,233,15,38,10,57,18,0,0.0
8457,08,Tournes,1058,37,38,10,57,18,0,0.0
8458,08,Tourteron,178,20,38,10,57,18,0,0.0
8459,08,Tremblois-lès-Carignan,135,18,38,10,57,18,0,0.0
8460,08,Tremblois-lès-Rocroi,156,22,38,10,57,18,0,0.0
8461,08,Vandy,200,30,38,10,57,18,0,0.0
8462,08,Vaux-Champagne,141,25,38,10,57,18,0,0.0
8463,08,Vaux-en-Dieulet,54,10,38,10,57,18,0,0.0
8464,08,Vaux-lès-Mouron,78,12,38,10,57,18,0,0.0
8465,08,Vaux-lès-Rubigny,44,23,38,10,57,18,0,0.0
8466,08,Vaux-lès-Mouzon,72,19,38,10,57,18,0,0.0
8467,08,Vaux-Montreuil,108,22,38,10,57,18,0,0.0
8468,08,Vaux-Villaine,189,21,38,10,57,18,0,0.0
8469,08,Vendresse,479,37,38,10,57,18,0,0.0
8470,08,Verpel,64,22,38,10,57,18,0,0.0
8471,08,Verrières,33,4,38,10,57,18,0,0.0
8472,08,Viel-Saint-Remy,300,25,38,10,57,18,0,0.0
8473,08,Vieux-lès-Asfeld,298,35,38,10,57,18,0,0.0
8476,08,Villers-devant-le-Thour,417,36,38,10,57,18,0,0.0
8477,08,Villers-devant-Mouzon,104,17,38,10,57,18,0,0.0
8478,08,Villers-le-Tilleul,238,29,38,10,57,18,0,0.0
8479,08,Villers-le-Tourneur,216,20,38,10,57,18,0,0.0
8480,08,Villers-Semeuse,3628,77,38,10,57,18,0,0.0
8481,08,Villers-sur-Bar,240,20,38,10,57,18,0,0.0
8482,08,Villers-sur-le-Mont,102,23,38,10,57,18,0,0.0
8483,08,Ville-sur-Lumes,529,37,38,10,57,18,0,0.0
8484,08,Ville-sur-Retourne,73,20,38,10,57,18,0,0.0
8485,08,Villy,195,21,38,10,57,18,0,0.0
8486,08,Vireux-Molhain,1482,116,106,78,57,18,0,0.0
8487,08,Vireux-Wallerand,1849,37,38,10,57,18,0,0.0
8488,08,Vivier-au-Court,2811,76,38,10,57,18,0,0.0
8489,08,Voncq,211,32,38,10,57,18,0,0.0
8490,08,Vouziers,3862,103,38,10,57,18,0,0.0
8491,08,Vrigne aux Bois,3524,42,38,10,57,18,0,0.0
8492,08,Vrigne-Meuse,332,34,38,10,57,18,0,0.0
8494,08,Wadelincourt,447,38,38,10,57,18,0,0.0
8496,08,Wagnon,108,17,38,10,57,18,0,0.0
8497,08,Warcq,1280,43,38,10,57,18,0,0.0
8498,08,Warnécourt,384,32,38,10,57,18,0,0.0
8499,08,Wasigny,280,394,38,10,57,18,0,0.0
8500,08,Wignicourt,57,23,38,10,57,18,0,0.0
8501,08,Williers,40,13,38,10,57,18,0,0.0
8502,08,Yoncq,85,25,38,10,57,18,0,0.0
8503,08,Yvernaumont,121,35,38,10,57,18,0,0.0
9001,09,Aigues-Juntes,59,16,39,8,55,13,0,0.0
9002,09,Aigues-Vives,631,44,39,8,55,13,0,0.0
9003,09,L'Aiguillon,375,41,39,8,55,13,0,0.0
9004,09,Albiès,122,32,39,8,55,13,0,0.0
9005,09,Aleu,131,38,39,8,55,13,0,0.0
9006,09,Alliat,56,23,39,8,55,13,0,0.0
9007,09,Allières,75,20,39,8,55,13,0,0.0
9008,09,Alos,116,26,39,8,55,13,0,0.0
9009,09,Alzen,265,36,39,8,55,13,0,0.0
9011,09,Antras,74,23,39,8,55,13,0,0.0
9012,09,Appy,28,10,39,8,55,13,0,0.0
9013,09,Arabaux,80,26,39,8,55,13,0,0.0
9014,09,Argein,192,27,39,8,55,13,0,0.0
9015,09,Arignac,722,41,39,8,55,13,0,0.0
9016,09,Arnave,214,26,39,8,55,13,0,0.0
9017,09,Arrien-en-Bethmale,123,28,39,8,55,13,0,0.0
9018,09,Arrout,92,24,39,8,55,13,0,0.0
9019,09,Artigat,555,225,220,188,235,13,0,0.0
9020,09,Artigues,32,19,39,8,55,13,0,0.0
9021,09,Artix,113,38,39,8,55,13,0,0.0
9022,09,Arvigna,237,29,39,8,55,13,0,0.0
9023,09,Ascou,115,38,909,878,55,13,0,0.0
9024,09,Aston,193,31,39,8,55,13,0,0.0
9025,09,Aucazein,62,24,39,8,55,13,0,0.0
9026,09,Audressein,146,40,39,8,55,13,0,0.0
9027,09,Augirein,80,23,39,8,55,13,0,0.0
9029,09,Aulus-les-Bains,146,42,39,8,55,13,0,0.0
9030,09,Auzat,562,64,39,1788,55,13,1,177.94
9031,09,Axiat,39,17,39,8,55,13,0,0.0
9032,09,Ax-les-Thermes,1277,268,39,8,55,13,0,0.0
9033,09,Bagert,41,29,39,8,55,13,0,0.0
9034,09,Balacet,47,16,39,8,55,13,0,0.0
9035,09,Balaguères,197,38,39,8,55,13,0,0.0
9037,09,Barjac,43,10,39,8,55,13,0,0.0
9038,09,La Bastide-de-Besplas,373,40,39,8,55,13,0,0.0
9039,09,La Bastide-de-Bousignac,336,40,39,8,55,13,0,0.0
9040,09,La Bastide-de-Lordat,310,32,39,8,55,13,0,0.0
9041,09,La Bastide-du-Salat,202,27,39,8,55,13,0,0.0
9042,09,La Bastide-de-Sérou,972,49,39,8,55,13,0,0.0
9043,09,La Bastide-sur-l'Hers,676,191,39,8,55,13,0,0.0
9044,09,Baulou,165,35,39,8,55,13,0,0.0
9045,09,Bédeilhac-et-Aynat,195,36,39,8,55,13,0,0.0
9046,09,Bédeille,76,18,39,8,55,13,0,0.0
9047,09,Bélesta,1085,47,39,8,55,13,0,0.0
9048,09,Belloc,84,31,39,8,55,13,0,0.0
9049,09,Bénac,174,26,39,8,55,13,0,0.0
9050,09,Benagues,502,39,39,8,55,13,0,0.0
9051,09,Bénaix,151,24,39,8,55,13,0,0.0
9052,09,Besset,165,38,39,8,55,13,0,0.0
9053,09,Bestiac,30,17,39,8,55,13,0,0.0
9054,09,Betchat,356,27,39,8,55,13,0,0.0
9055,09,Bethmale,100,26,39,8,55,13,0,0.0
9056,09,Bézac,476,45,39,8,55,13,0,0.0
9057,09,Biert,307,38,39,8,55,13,0,0.0
9058,09,Bompas,200,35,39,8,55,13,0,0.0
9059,09,Bonac-Irazein,125,29,39,8,55,13,0,0.0
9060,09,Bonnac,789,41,39,8,55,13,0,0.0
9061,09,Les Bordes-sur-Arize,472,65,39,8,55,13,0,0.0
9062,09,Bordes-Uchentein,216,40,39,8,55,13,0,0.0
9063,09,Le Bosc,114,31,39,8,55,13,0,0.0
9064,09,Bouan,41,26,39,8,55,13,0,0.0
9065,09,Boussenac,243,39,39,8,55,13,0,0.0
9066,09,Brassac,621,39,39,8,55,13,0,0.0
9067,09,Brie,206,28,39,8,55,13,0,0.0
9068,09,Burret,44,30,39,8,55,13,0,0.0
9069,09,Buzan,40,26,39,8,55,13,0,0.0
9070,09,Les Cabannes,330,46,39,8,55,13,0,0.0
9071,09,Cadarcet,214,35,39,8,55,13,0,0.0
9072,09,Calzan,45,12,39,8,55,13,0,0.0
9073,09,Camarade,209,33,39,8,55,13,0,0.0
9074,09,Camon,152,26,39,8,55,13,0,0.0
9075,09,Campagne-sur-Arize,286,42,39,8,55,13,0,0.0
9076,09,Canté,212,41,39,8,55,13,0,0.0
9077,09,Capoulet-et-Junac,191,26,39,8,55,13,0,0.0
9078,09,Carcanières,71,18,39,8,55,13,0,0.0
9079,09,Carla-Bayle,792,44,166,8,55,13,0,0.0
9080,09,Carla-de-Roquefort,166,22,39,8,55,13,0,0.0
9081,09,Le Carlaret,286,37,39,8,55,13,0,0.0
9082,09,Castelnau-Durban,458,42,39,8,55,13,0,0.0
9083,09,Castéras,22,26,39,8,55,13,0,0.0
9084,09,Castex,95,21,39,8,55,13,0,0.0
9085,09,Castillon-en-Couserans,433,42,39,8,55,13,0,0.0
9086,09,Caumont,338,341,39,8,351,13,0,0.0
9087,09,Caussou,47,22,39,8,55,13,0,0.0
9088,09,Caychax,14,10,39,8,55,13,0,0.0
9089,09,Cazals-des-Baylès,56,18,39,8,55,13,0,0.0
9090,09,Cazaux,45,19,39,8,55,13,0,0.0
9091,09,Cazavet,192,23,39,8,55,13,0,0.0
9092,09,Cazenave-Serres-et-Allens,61,18,39,8,55,13,0,0.0
9093,09,Celles,143,28,39,8,55,13,0,0.0
9094,09,Cérizols,140,17,39,8,55,13,0,0.0
9095,09,Cescau,162,34,39,8,55,13,0,0.0
9096,09,Château-Verdun,41,20,39,8,55,13,0,0.0
9097,09,Clermont,118,31,39,8,55,13,0,0.0
9098,09,Contrazy,71,16,39,8,55,13,0,0.0
9099,09,Cos,358,35,39,8,55,13,0,0.0
9100,09,Couflens,103,27,39,8,55,13,0,0.0
9101,09,Coussa,278,33,39,8,55,13,0,0.0
9102,09,Coutens,179,37,39,8,55,13,0,0.0
9103,09,Crampagna,952,45,39,8,55,13,0,0.0
9104,09,Dalou,784,44,39,8,55,13,0,0.0
9105,09,Daumazan-sur-Arize,804,54,39,8,55,13,0,0.0
9106,09,Dreuilhe,363,41,39,8,55,13,0,0.0
9107,09,Dun,650,42,39,8,55,13,0,0.0
9108,09,Durban-sur-Arize,179,38,39,8,55,13,0,0.0
9109,09,Durfort,185,28,39,8,55,13,0,0.0
9110,09,Encourtiech,98,30,39,8,55,13,0,0.0
9111,09,Engomer,314,40,39,8,55,13,0,0.0
9113,09,Ercé,580,46,39,8,55,13,0,0.0
9114,09,Erp,132,24,39,8,55,13,0,0.0
9115,09,Esclagne,121,29,39,8,55,13,0,0.0
9116,09,Escosse,362,43,39,8,55,13,0,0.0
9117,09,Esplas,105,16,39,8,55,13,0,0.0
9118,09,Esplas-de-Sérou,171,17,39,8,55,13,0,0.0
9119,09,Eycheil,530,45,39,8,55,13,0,0.0
9120,09,Fabas,353,37,39,8,55,13,0,0.0
9121,09,Ferrières-sur-Ariège,775,45,39,8,55,13,0,0.0
9122,09,Foix,9731,218,132,152,106,54,1,10.28
9123,09,Fornex,107,21,39,8,55,13,0,0.0
9124,09,Le Fossat,1061,48,39,8,55,13,0,0.0
9125,09,Fougax-et-Barrineuf,430,41,39,8,55,13,0,0.0
9126,09,Freychenet,82,28,39,8,55,13,0,0.0
9127,09,Gabre,124,31,39,8,55,13,0,0.0
9128,09,Gajan,330,35,39,8,55,13,0,0.0
9129,09,Galey,113,16,39,8,55,13,0,0.0
9130,09,Ganac,746,40,39,8,55,13,0,0.0
9131,09,Garanou,146,25,39,8,55,13,0,0.0
9132,09,Gaudiès,235,43,39,8,55,13,0,0.0
9133,09,Génat,24,22,39,8,55,13,0,0.0
9134,09,Gestiès,36,21,39,8,55,13,0,0.0
9136,09,Gourbit,79,33,39,8,55,13,0,0.0
9137,09,Gudas,197,26,39,8,55,13,0,0.0
9138,09,L'Herm,189,40,39,8,55,13,0,0.0
9139,09,L'Hospitalet-près-l'Andorre,95,90,39,8,55,13,0,0.0
9140,09,Ignaux,126,31,39,8,55,13,0,0.0
9141,09,Illartein,73,18,39,8,55,13,0,0.0
9142,09,Ilhat,124,29,39,8,55,13,0,0.0
9143,09,Illier-et-Laramade,38,12,39,8,55,13,0,0.0
9145,09,Les Issards,253,42,39,8,55,13,0,0.0
9146,09,Justiniac,58,27,39,8,55,13,0,0.0
9147,09,Labatut,177,28,39,8,55,13,0,0.0
9148,09,Lacave,116,39,39,8,55,13,0,0.0
9149,09,Lacourt,201,32,39,8,55,13,0,0.0
9150,09,Lagarde,210,39,39,8,55,13,0,0.0
9151,09,Lanoux,62,34,39,8,55,13,0,0.0
9152,09,Lapège,18,17,39,8,55,13,0,0.0
9153,09,Lapenne,120,30,39,8,55,13,0,0.0
9154,09,Larbont,60,21,39,8,55,13,0,0.0
9155,09,Larcat,49,22,39,8,55,13,0,0.0
9156,09,Larnat,19,10,39,8,55,13,0,0.0
9157,09,Laroque-d'Olmes,2414,130,39,8,55,13,0,0.0
9158,09,Lasserre,252,35,39,8,55,13,0,0.0
9159,09,Lassur,84,28,39,8,55,13,0,0.0
9160,09,Lavelanet,6018,124,89,374,72,30,2,33.23
9161,09,Léran,616,43,39,8,55,13,0,0.0
9162,09,Lercoul,14,22,39,8,55,13,0,0.0
9163,09,Lescousse,82,33,39,8,55,13,0,0.0
