COG,departement,commune,population,Pop_in_QPV_pct,Total_QPV,logements_sociaux_pct,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score,Number_of_Mosques,Mosque_p100k
3057,03,La Chapelle-aux-Chasses,197,0.0,0,4.0,21,41,10,59,19,0,0.0
3058,03,Chappes,231,0.0,0,5.0,14,41,10,59,20,0,0.0
3059,03,Chareil-Cintrat,385,0.0,0,5.0,30,41,10,59,20,0,0.0
3060,03,Charmeil,967,0.0,0,4.0,34,41,10,59,19,0,0.0
3061,03,Charmes,374,0.0,0,0.0,28,41,10,59,15,0,0.0
3062,03,Charroux,340,0.0,0,0.0,28,41,10,59,15,0,0.0
3063,03,Chassenard,1030,0.0,0,3.0,30,41,10,59,18,0,0.0
3064,03,Château-sur-Allier,163,0.0,0,3.0,25,41,10,59,18,0,0.0
3065,03,Châtel-de-Neuvre,557,0.0,0,6.0,30,41,10,59,21,0,0.0
3066,03,Châtel-Montagne,321,0.0,0,1.0,30,41,10,59,16,0,0.0
3067,03,Châtelperron,132,0.0,0,0.0,10,41,10,59,15,0,0.0
3068,03,Châtelus,114,0.0,0,0.0,29,41,10,59,15,0,0.0
3069,03,Châtillon,313,0.0,0,6.0,32,41,10,59,21,0,0.0
3070,03,Chavenon,139,0.0,0,0.0,22,41,10,59,15,0,0.0
3071,03,Chavroches,262,0.0,0,4.0,29,41,10,59,19,0,0.0
3072,03,Chazemais,504,0.0,0,6.0,28,41,10,59,21,0,0.0
3073,03,Chemilly,588,0.0,0,7.0,28,41,10,59,22,0,0.0
3074,03,Chevagnes,635,0.0,0,3.0,25,41,10,59,18,0,0.0
3075,03,Chezelle,158,0.0,0,0.0,27,41,10,59,15,0,0.0
3076,03,Chézy,214,0.0,0,0.0,26,41,10,59,15,0,0.0
3077,03,Chirat-l'Église,128,0.0,0,0.0,22,41,10,59,15,0,0.0
3078,03,Chouvigny,230,0.0,0,0.0,25,41,10,59,15,0,0.0
3079,03,Cindré,282,0.0,0,0.0,28,41,10,59,15,0,0.0
3080,03,Cognat-Lyonne,707,0.0,0,6.0,34,41,10,59,21,0,0.0
3081,03,Colombier,328,0.0,0,3.0,30,41,10,59,18,0,0.0
3082,03,Commentry,6018,0.0,0,28.0,44,41,10,59,43,0,0.0
3083,03,Contigny,575,0.0,0,0.0,28,41,10,59,15,0,0.0
3084,03,Cosne-d'Allier,2013,0.0,0,14.0,33,91,10,109,29,0,0.0
3085,03,Coulandon,634,0.0,0,1.0,29,41,10,59,16,0,0.0
3086,03,Coulanges,292,0.0,0,9.0,26,41,10,59,24,0,0.0
3087,03,Couleuvre,592,0.0,0,5.0,28,41,10,59,20,0,0.0
3088,03,Courçais,309,0.0,0,0.0,24,41,10,59,15,0,0.0
3089,03,Coutansouze,158,0.0,0,0.0,28,41,10,59,15,0,0.0
3090,03,Couzon,321,0.0,0,5.0,23,41,10,59,20,0,0.0
3091,03,Créchy,430,0.0,0,2.0,25,41,10,59,17,0,0.0
3092,03,Cressanges,637,0.0,0,0.0,36,41,10,59,15,0,0.0
3093,03,Creuzier-le-Neuf,1235,0.0,0,5.0,32,41,10,59,20,0,0.0
3094,03,Creuzier-le-Vieux,3246,0.0,0,5.0,38,41,10,59,20,0,0.0
3095,03,Cusset,13329,7.32,1,21.0,70,56,32,82,72,0,0.0
3096,03,Deneuille-lès-Chantelle,93,0.0,0,0.0,10,41,10,59,15,0,0.0
3097,03,Deneuille-les-Mines,352,0.0,0,4.0,27,41,10,59,19,0,0.0
3098,03,Désertines,4323,0.0,0,9.0,40,41,10,59,24,0,0.0
3099,03,Deux-Chaises,380,0.0,0,8.0,34,41,10,59,23,0,0.0
3100,03,Diou,1354,0.0,0,8.0,33,41,10,59,23,0,0.0
3101,03,Domérat,8665,0.39,1,10.0,41,42,10,60,26,0,0.0
3102,03,Dompierre-sur-Besbre,2970,0.0,0,22.0,44,41,10,59,37,0,0.0
3103,03,Le Donjon,1011,0.0,0,12.0,36,41,10,59,27,0,0.0
3104,03,Doyet,1129,0.0,0,3.0,66,41,10,59,18,0,0.0
3105,03,Droiturier,367,0.0,0,0.0,26,41,10,59,15,0,0.0
3106,03,Durdat-Larequille,1317,0.0,0,5.0,32,41,10,59,20,0,0.0
3107,03,Ébreuil,1292,0.0,0,5.0,43,41,10,59,20,0,0.0
3108,03,Échassières,369,0.0,0,9.0,28,41,10,59,24,0,0.0
3109,03,Escurolles,797,0.0,0,10.0,33,41,10,59,25,0,0.0
3110,03,Espinasse-Vozelle,973,0.0,0,2.0,38,41,10,59,17,0,0.0
3111,03,Estivareilles,1114,0.0,0,3.0,34,41,10,59,18,0,0.0
3112,03,Étroussat,663,0.0,0,1.0,30,41,10,59,16,0,0.0
3113,03,Ferrières-sur-Sichon,506,0.0,0,1.0,34,41,10,59,16,0,0.0
3114,03,La Ferté-Hauterive,260,0.0,0,8.0,26,41,10,59,23,0,0.0
3115,03,Fleuriel,339,0.0,0,0.0,24,41,10,59,15,0,0.0
3116,03,Fourilles,191,0.0,0,0.0,22,41,10,59,15,0,0.0
3117,03,Franchesse,465,0.0,0,2.0,32,41,10,59,17,0,0.0
3118,03,Gannat,5684,0.0,0,10.0,51,41,10,59,25,0,0.0
3119,03,Gannay-sur-Loire,394,0.0,0,3.0,23,41,10,59,18,0,0.0
3120,03,Garnat-sur-Engièvre,672,0.0,0,6.0,32,41,10,59,21,0,0.0
3121,03,Gennetines,624,0.0,0,4.0,27,41,10,59,19,0,0.0
3122,03,Gipcy,236,0.0,0,0.0,28,41,10,59,15,0,0.0
3124,03,Gouise,220,0.0,0,0.0,30,41,10,59,15,0,0.0
3125,03,La Guillermie,122,0.0,0,0.0,14,41,10,59,15,0,0.0
3126,03,Hauterive,1186,0.0,0,6.0,36,41,10,59,21,0,0.0
3127,03,Hérisson,564,0.0,0,3.0,28,41,10,59,18,0,0.0
3128,03,Huriel,2568,0.0,0,6.0,33,41,10,59,21,0,0.0
3129,03,Hyds,301,0.0,0,3.0,29,41,10,59,18,0,0.0
3130,03,Isle-et-Bardais,278,0.0,0,0.0,27,41,10,59,15,0,0.0
3131,03,Isserpent,560,0.0,0,0.0,32,41,10,59,15,0,0.0
3132,03,Jaligny-sur-Besbre,556,0.0,0,3.0,34,41,10,59,18,0,0.0
3133,03,Jenzat,521,0.0,0,2.0,33,41,10,59,17,0,0.0
3134,03,Laféline,183,0.0,0,5.0,27,41,10,59,20,0,0.0
3135,03,Lalizolle,407,0.0,0,3.0,28,41,10,59,18,0,0.0
3136,03,Lamaids,206,0.0,0,9.0,13,41,10,59,24,0,0.0
3137,03,Langy,274,0.0,0,0.0,17,41,10,59,15,0,0.0
3138,03,Lapalisse,3127,0.0,0,8.0,51,41,10,59,23,0,0.0
3139,03,Laprugne,310,0.0,0,3.0,30,41,10,59,18,0,0.0
3140,03,Lavault-Sainte-Anne,1138,0.0,0,5.0,34,41,10,59,20,0,0.0
3141,03,Lavoine,152,0.0,0,0.0,23,41,10,59,15,0,0.0
3142,03,Lenax,250,0.0,0,0.0,25,41,10,59,15,0,0.0
3143,03,Lételon,91,0.0,0,0.0,24,41,10,59,15,0,0.0
3144,03,Liernolles,199,0.0,0,0.0,25,41,10,59,15,0,0.0
3145,03,Lignerolles,758,0.0,0,3.0,26,41,10,59,18,0,0.0
3146,03,Limoise,176,0.0,0,8.0,25,41,10,59,23,0,0.0
3147,03,Loddes,167,0.0,0,0.0,28,41,10,59,15,0,0.0
3148,03,Loriges,354,0.0,0,11.0,28,41,10,59,26,0,0.0
3149,03,Louchy-Montfand,406,0.0,0,4.0,29,41,10,59,19,0,0.0
3150,03,Louroux-Bourbonnais,206,0.0,0,0.0,29,41,10,59,15,0,0.0
3151,03,Louroux-de-Beaune,180,0.0,0,0.0,27,41,10,59,15,0,0.0
3152,03,Louroux-de-Bouble,228,0.0,0,4.0,23,41,10,59,19,0,0.0
3154,03,Luneau,269,0.0,0,0.0,24,41,10,59,15,0,0.0
3155,03,Lurcy-Lévis,1852,0.0,0,6.0,38,41,10,59,21,0,0.0
3156,03,Lusigny,1633,0.0,0,4.0,31,41,10,59,19,0,0.0
3157,03,Magnet,1046,0.0,0,1.0,37,41,10,59,16,0,0.0
3158,03,Haut-Bocage,850,0.0,0,8.0,32,41,10,59,23,0,0.0
3159,03,Malicorne,768,0.0,0,21.0,32,41,10,59,36,0,0.0
3160,03,Marcenat,376,0.0,0,0.0,31,41,10,59,15,0,0.0
3161,03,Marcillat-en-Combraille,907,0.0,0,6.0,30,41,10,59,21,0,0.0
3162,03,Marigny,200,0.0,0,0.0,14,41,10,59,15,0,0.0
3163,03,Mariol,696,0.0,0,0.0,28,41,10,59,15,0,0.0
3164,03,Le Mayet-d'École,305,0.0,0,1.0,29,41,10,59,16,0,0.0
3165,03,Le Mayet-de-Montagne,1388,0.0,0,15.0,37,41,10,59,30,0,0.0
3166,03,Mazerier,320,0.0,0,2.0,20,41,10,59,17,0,0.0
3167,03,Mazirat,280,0.0,0,1.0,17,41,10,59,16,0,0.0
3168,03,Meaulne-Vitray,907,0.0,0,11.0,36,41,10,59,26,0,0.0
3169,03,Meillard,307,0.0,0,2.0,26,41,10,59,17,0,0.0
3170,03,Meillers,128,0.0,0,0.0,22,41,10,59,15,0,0.0
3171,03,Mercy,244,0.0,0,0.0,18,41,10,59,15,0,0.0
3172,03,Mesples,125,0.0,0,0.0,19,41,10,59,15,0,0.0
3173,03,Molinet,1120,0.0,0,11.0,31,41,10,59,26,0,0.0
3174,03,Molles,916,0.0,0,0.0,29,41,10,59,15,0,0.0
3175,03,Monestier,280,0.0,0,2.0,35,41,10,59,17,0,0.0
3176,03,Monétay-sur-Allier,538,0.0,0,0.0,30,41,10,59,15,0,0.0
3177,03,Monétay-sur-Loire,249,0.0,0,6.0,23,41,10,59,21,0,0.0
3178,03,Montaiguët-en-Forez,285,0.0,0,0.0,18,41,10,59,15,0,0.0
3179,03,Montaigu-le-Blin,301,0.0,0,5.0,25,41,10,59,20,0,0.0
3180,03,Montbeugny,645,0.0,0,9.0,29,41,10,59,24,0,0.0
3181,03,Montcombroux-les-Mines,295,0.0,0,1.0,27,41,10,59,16,0,0.0
3182,03,Monteignet-sur-l'Andelot,267,0.0,0,1.0,25,41,10,59,16,0,0.0
3183,03,Le Montet,469,0.0,0,23.0,31,41,10,59,38,0,0.0
3184,03,Montilly,496,0.0,0,2.0,25,41,10,59,17,0,0.0
3185,03,Montluçon,33317,11.45,3,27.0,198,110,226,104,105,6,18.01
3186,03,Montmarault,1522,0.0,0,26.0,73,41,10,59,41,0,0.0
3187,03,Montoldre,602,0.0,0,0.0,26,41,10,59,15,0,0.0
3188,03,Montord,209,0.0,0,0.0,22,41,10,59,15,0,0.0
3189,03,Montvicq,697,0.0,0,0.0,31,41,10,59,15,0,0.0
3190,03,Moulins,19344,19.64,1,30.0,151,102,169,95,158,2,10.34
3191,03,Murat,267,0.0,0,5.0,23,41,10,59,20,0,0.0
3192,03,Nades,158,0.0,0,0.0,20,41,10,59,15,0,0.0
3193,03,Nassigny,195,0.0,0,9.0,29,41,10,59,24,0,0.0
3194,03,Naves,137,0.0,0,0.0,15,41,10,59,15,0,0.0
3195,03,Néris-les-Bains,2441,0.0,0,3.0,36,41,10,59,18,0,0.0
3196,03,Neuilly-en-Donjon,198,0.0,0,0.0,19,41,10,59,15,0,0.0
3197,03,Neuilly-le-Réal,1440,0.0,0,4.0,31,41,10,59,19,0,0.0
3198,03,Neure,201,0.0,0,0.0,23,41,10,59,15,0,0.0
3200,03,Neuvy,1487,0.0,0,2.0,35,41,10,59,17,0,0.0
3201,03,Nizerolles,288,0.0,0,8.0,26,41,10,59,23,0,0.0
3202,03,Noyant-d'Allier,599,0.0,0,6.0,32,208,10,226,187,0,0.0
3203,03,Paray-le-Frésil,379,0.0,0,4.0,29,41,10,59,19,0,0.0
3204,03,Paray-sous-Briailles,615,0.0,0,4.0,33,41,10,59,19,0,0.0
3205,03,Périgny,470,0.0,0,3.0,29,41,10,59,18,0,0.0
3206,03,La Petite-Marche,165,0.0,0,3.0,28,41,10,59,18,0,0.0
3207,03,Pierrefitte-sur-Loire,509,0.0,0,7.0,31,41,10,59,22,0,0.0
3208,03,Le Pin,431,0.0,0,6.0,29,41,10,59,21,0,0.0
3209,03,Poëzat,152,0.0,0,0.0,25,41,10,59,15,0,0.0
3210,03,Pouzy-Mésangy,383,0.0,0,0.0,26,41,10,59,15,0,0.0
3211,03,Prémilhat,2513,7.44,1,8.0,52,49,17,67,60,0,0.0
3212,03,Quinssaines,1539,0.0,0,1.0,36,41,10,59,16,0,0.0
3213,03,Reugny,262,0.0,0,0.0,30,41,10,59,15,0,0.0
3214,03,Rocles,330,0.0,0,20.0,30,41,10,59,35,0,0.0
3215,03,Rongères,552,0.0,0,0.0,28,41,10,59,15,0,0.0
3216,03,Ronnet,168,0.0,0,0.0,8,41,10,59,15,0,0.0
3217,03,Saint-Angel,753,0.0,0,2.0,32,41,10,59,17,0,0.0
3218,03,Saint-Aubin-le-Monial,266,0.0,0,0.0,23,41,10,59,15,0,0.0
3219,03,Saint-Bonnet-de-Four,223,0.0,0,8.0,34,41,10,59,23,0,0.0
3220,03,Saint-Bonnet-de-Rochefort,714,0.0,0,4.0,33,41,10,59,19,0,0.0
3221,03,Saint-Bonnet-Tronçais,739,0.0,0,13.0,31,41,10,59,28,0,0.0
3222,03,Saint-Caprais,97,0.0,0,0.0,17,41,10,59,15,0,0.0
3223,03,Saint-Christophe-en-Bourbonnais,431,0.0,0,0.0,28,41,10,59,15,0,0.0
3224,03,Saint-Clément,284,0.0,0,0.0,24,41,10,59,15,0,0.0
3225,03,Saint-Désiré,429,0.0,0,2.0,28,41,10,59,17,0,0.0
3226,03,Saint-Didier-en-Donjon,245,0.0,0,0.0,23,41,10,59,15,0,0.0
3227,03,Saint-Didier-la-Forêt,388,0.0,0,2.0,30,41,10,59,17,0,0.0
3228,03,Saint-Éloy-d'Allier,56,0.0,0,0.0,10,41,10,59,15,0,0.0
3229,03,Saint-Ennemond,619,0.0,0,8.0,29,41,10,59,23,0,0.0
3230,03,Saint-Étienne-de-Vicq,527,0.0,0,2.0,21,41,10,59,17,0,0.0
3231,03,Saint-Fargeol,187,0.0,0,0.0,20,41,10,59,15,0,0.0
3232,03,Saint-Félix,285,0.0,0,0.0,28,41,10,59,15,0,0.0
3233,03,Saint-Genest,388,0.0,0,5.0,22,41,10,59,20,0,0.0
3234,03,Saint-Gérand-de-Vaux,395,0.0,0,2.0,30,41,10,59,17,0,0.0
3235,03,Saint-Gérand-le-Puy,956,0.0,0,5.0,29,41,10,59,20,0,0.0
3236,03,Saint-Germain-des-Fossés,3600,0.0,0,16.0,66,69,10,59,31,0,0.0
3237,03,Saint-Germain-de-Salles,426,0.0,0,0.0,25,41,10,59,15,0,0.0
3238,03,Saint-Hilaire,508,0.0,0,6.0,24,41,10,59,21,0,0.0
3239,03,Saint-Léger-sur-Vouzance,259,0.0,0,4.0,20,41,10,59,19,0,0.0
3240,03,Saint-Léon,533,0.0,0,2.0,30,41,10,59,17,0,0.0
3241,03,Saint-Léopardin-d'Augy,364,0.0,0,4.0,23,41,10,59,19,0,0.0
3242,03,Saint-Loup,572,0.0,0,0.0,29,41,10,59,15,0,0.0
3243,03,Saint-Marcel-en-Murat,129,0.0,0,3.0,19,41,10,59,18,0,0.0
3244,03,Saint-Marcel-en-Marcillat,128,0.0,0,0.0,13,41,10,59,15,0,0.0
3245,03,Saint-Martin-des-Lais,125,0.0,0,0.0,15,41,10,59,15,0,0.0
3246,03,Saint-Martinien,595,0.0,0,3.0,27,41,10,59,18,0,0.0
3247,03,Saint-Menoux,1135,0.0,0,5.0,32,41,10,59,20,0,0.0
3248,03,Saint-Nicolas-des-Biefs,153,0.0,0,1.0,297,41,10,59,16,0,0.0
3249,03,Saint-Palais,157,0.0,0,0.0,25,41,10,59,15,0,0.0
3250,03,Saint-Pierre-Laval,365,0.0,0,0.0,25,41,10,59,15,0,0.0
3251,03,Saint-Plaisir,423,0.0,0,0.0,33,41,10,59,15,0,0.0
3252,03,Saint-Pont,692,0.0,0,0.0,28,41,10,59,15,0,0.0
3253,03,Saint-Pourçain-sur-Besbre,368,0.0,0,4.0,34,41,10,59,19,0,0.0
3254,03,Saint-Pourçain-sur-Sioule,4894,0.0,0,8.0,87,62,30,59,23,0,0.0
3255,03,Saint-Priest-d'Andelot,146,0.0,0,0.0,21,41,10,59,15,0,0.0
3256,03,Saint-Priest-en-Murat,213,0.0,0,0.0,30,41,10,59,15,0,0.0
3257,03,Saint-Prix,785,0.0,0,0.0,32,41,10,59,15,0,0.0
3258,03,Saint-Rémy-en-Rollat,1769,0.0,0,1.0,34,41,10,59,16,0,0.0
3259,03,Saint-Sauvier,324,0.0,0,0.0,26,41,10,59,15,0,0.0
3260,03,Saint-Sornin,220,0.0,0,8.0,27,41,10,59,23,0,0.0
3261,03,Sainte-Thérence,179,0.0,0,0.0,17,41,10,59,15,0,0.0
3262,03,Saint-Victor,2078,0.0,0,6.0,39,41,10,59,21,0,0.0
3263,03,Saint-Voir,201,0.0,0,0.0,26,41,10,59,15,0,0.0
3264,03,Saint-Yorre,2618,0.0,0,12.0,44,41,10,59,27,0,0.0
3265,03,Saligny-sur-Roudon,648,0.0,0,6.0,30,41,10,59,21,0,0.0
3266,03,Sanssat,277,0.0,0,18.0,14,41,10,59,33,0,0.0
3267,03,Saulcet,651,0.0,0,0.0,28,41,10,59,15,0,0.0
3268,03,Saulzet,392,0.0,0,0.0,35,41,10,59,15,0,0.0
3269,03,Sauvagny,83,0.0,0,0.0,8,41,10,59,15,0,0.0
3270,03,Sazeret,140,0.0,0,0.0,19,41,10,59,15,0,0.0
3271,03,Serbannes,826,0.0,0,0.0,32,41,10,59,15,0,0.0
3272,03,Servilly,273,0.0,0,0.0,18,41,10,59,15,0,0.0
3273,03,Seuillet,483,0.0,0,2.0,33,41,10,59,17,0,0.0
3274,03,Sorbier,321,0.0,0,0.0,23,41,10,59,15,0,0.0
3275,03,Souvigny,1717,0.0,0,9.0,34,41,10,59,24,0,0.0
3276,03,Sussat,105,0.0,0,0.0,24,41,10,59,15,0,0.0
3277,03,Target,247,0.0,0,0.0,26,41,10,59,15,0,0.0
3278,03,Taxat-Senat,211,0.0,0,0.0,27,41,10,59,15,0,0.0
3279,03,Teillet-Argenty,553,0.0,0,9.0,30,41,10,59,24,0,0.0
3280,03,Terjat,181,0.0,0,0.0,18,41,10,59,15,0,0.0
3281,03,Le Theil,388,0.0,0,2.0,30,41,10,59,17,0,0.0
3282,03,Theneuille,340,0.0,0,3.0,24,41,10,59,18,0,0.0
3283,03,Thiel-sur-Acolin,1036,0.0,0,3.0,33,41,10,59,18,0,0.0
3284,03,Thionne,282,0.0,0,0.0,24,41,10,59,15,0,0.0
3285,03,Tortezais,175,0.0,0,0.0,26,41,10,59,15,0,0.0
3286,03,Toulon-sur-Allier,1171,0.0,0,5.0,47,41,10,59,20,0,0.0
3287,03,Treban,376,0.0,0,7.0,32,41,10,59,22,0,0.0
3288,03,Treignat,416,0.0,0,1.0,28,41,10,59,16,0,0.0
3289,03,Treteau,517,0.0,0,4.0,29,41,10,59,19,0,0.0
3290,03,Trévol,1639,0.0,0,4.0,33,41,10,59,19,0,0.0
3291,03,Trézelles,393,0.0,0,0.0,30,41,10,59,15,0,0.0
3292,03,Tronget,889,0.0,0,11.0,31,41,10,59,26,0,0.0
3293,03,Urçay,296,0.0,0,12.0,31,41,10,59,27,0,0.0
3294,03,Ussel-d'Allier,168,0.0,0,0.0,23,41,10,59,15,0,0.0
3295,03,Valignat,65,0.0,0,0.0,12,41,10,59,15,0,0.0
3296,03,Valigny,376,0.0,0,1.0,29,41,10,59,16,0,0.0
3297,03,Vallon-en-Sully,1468,0.0,0,10.0,37,41,10,59,25,0,0.0
3298,03,Varennes-sur-Allier,3588,0.0,0,11.0,143,236,38,115,81,0,0.0
3299,03,Varennes-sur-Tèche,225,0.0,0,3.0,25,41,10,59,18,0,0.0
3300,03,Vaumas,538,0.0,0,3.0,28,41,10,59,18,0,0.0
3301,03,Vaux,1164,0.0,0,8.0,30,41,10,59,23,0,0.0
3302,03,Veauce,39,0.0,0,0.0,13,41,10,59,15,0,0.0
3303,03,Venas,224,0.0,0,0.0,19,41,10,59,15,0,0.0
3304,03,Vendat,2269,0.0,0,1.0,75,41,10,59,16,0,0.0
3305,03,Verneix,577,0.0,0,2.0,32,41,10,59,17,0,0.0
3306,03,Le Vernet,1914,0.0,0,3.0,38,41,10,59,18,0,0.0
3307,03,Verneuil-en-Bourbonnais,237,0.0,0,3.0,24,41,10,59,18,0,0.0
3308,03,Vernusse,150,0.0,0,0.0,18,41,10,59,15,0,0.0
3309,03,Le Veurdre,476,0.0,0,15.0,31,41,10,59,30,0,0.0
3310,03,Vichy,25702,17.78,2,13.0,168,102,199,89,124,4,15.56
3311,03,Vicq,294,0.0,0,0.0,31,41,10,59,15,0,0.0
3312,03,Vieure,276,0.0,0,3.0,1642,41,10,59,18,0,0.0
3313,03,Le Vilhain,269,0.0,0,0.0,26,41,10,59,15,0,0.0
3314,03,Villebret,1333,0.0,0,4.0,31,41,10,59,19,0,0.0
3315,03,Villefranche-d'Allier,1265,0.0,0,12.0,37,41,10,59,27,0,0.0
3316,03,Villeneuve-sur-Allier,1037,0.0,0,2.0,36,41,10,59,17,0,0.0
3317,03,Viplaix,293,0.0,0,0.0,30,41,10,59,15,0,0.0
3319,03,Voussac,493,0.0,0,5.0,34,41,10,59,20,0,0.0
3320,03,Ygrande,778,0.0,0,7.0,34,41,10,59,22,0,0.0
3321,03,Yzeure,12670,0.0,0,13.0,86,65,105,67,28,1,7.89
4001,04,Aiglun,1406,0.0,0,13.0,50,47,15,64,24,0,0.0
4004,04,Allemagne-en-Provence,539,0.0,0,5.0,52,47,15,64,16,0,0.0
4005,04,Allons,125,0.0,0,0.0,30,47,15,64,11,0,0.0
4006,04,Allos,816,0.0,0,12.0,83,47,15,64,23,0,0.0
4007,04,Angles,70,0.0,0,0.0,22,47,15,64,11,0,0.0
4008,04,Annot,1013,0.0,0,20.0,62,47,15,64,31,0,0.0
4009,04,Archail,14,0.0,0,0.0,20,47,15,64,11,0,0.0
4012,04,Aubenas-les-Alpes,85,0.0,0,0.0,30,47,15,64,11,0,0.0
4013,04,Aubignosc,624,0.0,0,8.0,210,207,15,224,19,0,0.0
4016,04,Authon,59,0.0,0,0.0,26,47,15,64,11,0,0.0
4017,04,Auzet,102,0.0,0,0.0,11,47,15,64,11,0,0.0
4018,04,Banon,1070,0.0,0,7.0,57,47,15,64,18,0,0.0
4019,04,Barcelonnette,2528,0.0,0,12.0,153,87,15,104,23,0,0.0
4020,04,Barles,124,0.0,0,6.0,25,47,15,64,17,0,0.0
4021,04,Barras,142,0.0,0,0.0,18,47,15,64,11,0,0.0
4022,04,Barrême,402,0.0,0,2.0,67,47,15,64,13,0,0.0
4023,04,Bayons,202,0.0,0,0.0,26,47,15,64,11,0,0.0
4024,04,Beaujeu,122,0.0,0,0.0,34,47,15,64,11,0,0.0
4025,04,Beauvezer,387,0.0,0,0.0,47,47,15,64,11,0,0.0
4026,04,Bellaffaire,158,0.0,0,0.0,14,47,15,64,11,0,0.0
4027,04,Bevons,256,0.0,0,10.0,32,47,15,64,21,0,0.0
4028,04,Beynes,121,0.0,0,0.0,37,47,15,64,11,0,0.0
4030,04,Blieux,52,0.0,0,0.0,23,47,15,64,11,0,0.0
4031,04,Bras-d'Asse,559,0.0,0,0.0,50,47,15,64,11,0,0.0
4032,04,Braux,134,0.0,0,0.0,37,47,15,64,11,0,0.0
4033,04,Ubaye-Serre-Ponçon,796,0.0,0,1.0,52,47,15,64,12,0,0.0
4034,04,La Brillanne,1114,0.0,0,17.0,72,47,15,64,28,0,0.0
4035,04,Brunet,293,0.0,0,0.0,30,47,15,64,11,0,0.0
4036,04,Le Brusquet,967,0.0,0,4.0,48,47,15,64,15,0,0.0
4037,04,Le Caire,77,0.0,0,0.0,23,47,15,64,11,0,0.0
4039,04,Castellane,1454,0.0,0,12.0,72,47,15,64,23,0,0.0
4040,04,Le Castellard-Mélan,62,0.0,0,0.0,17,47,15,64,11,0,0.0
4041,04,Le Castellet,300,0.0,0,0.0,47,47,15,64,11,0,0.0
4042,04,Castellet-lès-Sausses,140,0.0,0,0.0,39,47,15,64,11,0,0.0
4043,04,Val-de-Chalvagne,83,0.0,0,0.0,34,47,15,64,11,0,0.0
4045,04,Céreste-en-Luberon,1195,0.0,0,0.0,52,47,15,64,11,0,0.0
4046,04,Le Chaffaut-Saint-Jurson,689,0.0,0,14.0,51,47,15,64,25,0,0.0
4047,04,Champtercier,785,0.0,0,5.0,299,557,142,319,16,0,0.0
4049,04,Château-Arnoux-Saint-Auban,5095,0.0,0,17.0,63,47,15,64,28,0,0.0
4050,04,Châteaufort,25,0.0,0,0.0,14,47,15,64,11,0,0.0
4051,04,Châteauneuf-Miravail,75,0.0,0,0.0,18,47,15,64,11,0,0.0
4053,04,Châteauneuf-Val-Saint-Donat,529,0.0,0,0.0,45,47,15,64,11,0,0.0
4054,04,Châteauredon,74,0.0,0,0.0,47,47,15,64,11,0,0.0
4055,04,Chaudon-Norante,180,0.0,0,0.0,41,47,15,64,11,0,0.0
4057,04,Clamensane,180,0.0,0,0.0,32,47,15,64,11,0,0.0
4058,04,Claret,296,0.0,0,2.0,34,47,15,64,13,0,0.0
4059,04,Clumanc,221,0.0,0,0.0,42,47,15,64,11,0,0.0
4061,04,Colmars,548,0.0,0,2.0,51,47,15,64,13,0,0.0
4062,04,La Condamine-Châtelard,156,0.0,0,0.0,28,47,15,64,11,0,0.0
4063,04,Corbières-en-Provence,1285,0.0,0,0.0,123,47,15,142,11,0,0.0
4065,04,Cruis,646,0.0,0,2.0,48,47,15,64,13,0,0.0
4066,04,Curbans,577,0.0,0,0.0,219,47,15,64,11,0,0.0
4067,04,Curel,59,0.0,0,0.0,21,47,15,64,11,0,0.0
4068,04,Dauphin,837,0.0,0,2.0,53,47,15,64,13,0,0.0
4069,04,Demandolx,111,0.0,0,0.0,44,47,15,64,11,0,0.0
4070,04,Digne-les-Bains,17694,16.43,1,21.0,281,148,190,126,114,2,11.3
4072,04,Draix,113,0.0,0,0.0,11,47,15,64,11,0,0.0
4073,04,Enchastrayes,397,0.0,0,0.0,50,47,15,64,11,0,0.0
4074,04,Entrages,100,0.0,0,0.0,18,47,15,64,11,0,0.0
4075,04,Entrepierres,409,0.0,0,0.0,45,47,260,309,11,0,0.0
4076,04,Entrevaux,791,0.0,0,2.0,98,47,15,64,13,0,0.0
4077,04,Entrevennes,169,0.0,0,0.0,19,47,15,64,11,0,0.0
4079,04,L'Escale,1402,0.0,0,2.0,55,47,15,64,13,0,0.0
4081,04,Esparron-de-Verdon,382,0.0,0,2.0,52,47,15,64,13,0,0.0
4084,04,Estoublon,480,0.0,0,0.0,47,47,15,64,11,0,0.0
4085,04,Faucon-du-Caire,62,0.0,0,0.0,24,47,15,64,11,0,0.0
4086,04,Faucon-de-Barcelonnette,293,0.0,0,0.0,45,47,15,64,11,0,0.0
4087,04,Fontienne,131,0.0,0,0.0,33,47,15,64,11,0,0.0
4088,04,Forcalquier,5142,0.0,0,11.0,93,67,15,64,22,0,0.0
4090,04,Le Fugeret,200,0.0,0,0.0,40,47,15,64,11,0,0.0
4091,04,Ganagobie,90,0.0,0,0.0,43,47,15,64,11,0,0.0
4092,04,La Garde,126,0.0,0,0.0,37,47,15,64,11,0,0.0
4093,04,Gigors,59,0.0,0,0.0,21,47,15,64,11,0,0.0
4094,04,Gréoux-les-Bains,3088,0.0,0,15.0,66,47,15,64,26,0,0.0
